Karyotype;Label;Average
3RP_HET_1;Leg_F_3RPHET1_18_2_MMStack_Pos0.ome.tif;0.557
3RP_HET_2;Leg_F_3RPHET2_1_1_MMStack_Pos0.ome.tif;0.5865
3RP_HET_2;Leg_F_3RPHET2_1_2_MMStack_Pos0.ome.tif;0.5755
3RP_HET_2;Leg_F_3RPHET2_2_1_MMStack_Pos0.ome.tif;0.5785
3RP_HET_2;Leg_F_3RPHET2_2_2_MMStack_Pos0.ome.tif;0.5805
3RP_HET_2;Leg_F_3RPHET2_4_1_MMStack_Pos0.ome.tif;0.5765
3RP_HET_2;Leg_F_3RPHET2_4_2_MMStack_Pos0.ome.tif;0.5925
3RP_HET_2;Leg_F_3RPHET2_5_1_MMStack_Pos0.ome.tif;0.5595
3RP_HET_2;Leg_F_3RPHET2_5_2_MMStack_Pos0.ome.tif;0.581
3RP_HET_2;Leg_F_3RPHET2_6_1_MMStack_Pos0.ome.tif;0.553
3RP_HET_2;Leg_F_3RPHET2_6_2_MMStack_Pos0.ome.tif;0.5645
3RP_HET_2;Leg_F_3RPHET2_7_1_MMStack_Pos0.ome.tif;0.5525
3RP_HET_2;Leg_F_3RPHET2_7_2_MMStack_Pos0.ome.tif;0.573
3RP_HET_2;Leg_F_3RPHET2_8_1_MMStack_Pos0.ome.tif;0.5705
3RP_HET_2;Leg_F_3RPHET2_8_2_MMStack_Pos0.ome.tif;0.6035
3RP_HET_2;Leg_F_3RPHET2_12_1_MMStack_Pos0.ome.tif;0.5765
3RP_HET_2;Leg_F_3RPHET2_12_2_MMStack_Pos0.ome.tif;0.571
3RP_HET_2;Leg_F_3RPHET2_15_1_MMStack_Pos0.ome.tif;0.564
3RP_HET_2;Leg_F_3RPHET2_15_2_MMStack_Pos0.ome.tif;0.5755
3RP_HET_2;Leg_F_3RPHET2_16_1_MMStack_Pos0.ome.tif;0.5695
3RP_HET_2;Leg_F_3RPHET2_16_2_MMStack_Pos0.ome.tif;0.574
3RP_HET_2;Leg_F_3RPHET2_18_1_MMStack_Pos0.ome.tif;0.576
3RP_HET_2;Leg_F_3RPHET2_18_2_MMStack_Pos0.ome.tif;0.581
STD;leg_MMStack_Pos0.ome.tif;0.579
